Id,Employee Id,Scheduled Shift Id,Start Time - Shift,End Time - Shift,Start Time - Break,End Time - Break,Pay Rule ID,Org Id - Sub Shift
524357,5100,535931,2018-04-11T08:00:00,2018-04-11T13:00:00,,,18,228
524364,4822,538388,2018-04-11T08:00:00,,,,18,28
524366,4823,538722,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,156
524371,1020,538487,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T16:00:00,2018-04-11T17:00:00,6,114
524373,4438,538837,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T11:00:00,2018-04-11T11:30:00,4,132
524382,4977,541785,2018-04-11T08:00:00,2018-04-11T17:05:00,2018-04-11T13:30:00,2018-04-11T14:30:00,9,1081
524439,3176,538550,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T10:00:00,2018-04-11T11:00:00,18,766
524441,1280,532243,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T14:15:00,2018-04-11T15:15:00,18,725
524448,5129,528104,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,4,854
524455,4463,538541,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T10:00:00,2018-04-11T11:00:00,4,766
524457,4783,528788,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,445
524464,5185,,2018-04-11T08:00:00,2018-04-11T13:00:00,,,18,427
524471,2692,535566,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T11:00:00,2018-04-11T11:30:00,18,393
524473,3249,535560,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,392
524284,4918,538524,2018-04-11T08:00:00,2018-04-11T16:32:00,2018-04-11T09:00:00,2018-04-11T09:30:00,4,116
524300,2527,,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T10:12:00,2018-04-11T10:42:00,18,304
524301,4982,541765,2018-04-11T08:00:00,2018-04-11T18:00:00,2018-04-11T14:00:00,2018-04-11T15:00:00,9,1070
524302,3864,,2018-04-11T08:00:00,2018-04-11T14:30:00,2018-04-11T10:14:00,2018-04-11T10:44:00,6,204
524303,2760,538437,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:15:00,2018-04-11T12:15:00,6,302
524317,3323,538800,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,6,132
524319,4792,537713,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T09:00:00,2018-04-11T10:00:00,4,296
524320,3837,538710,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T14:00:00,2018-04-11T14:30:00,18,156
524333,5000,538672,2018-04-11T08:00:00,2018-04-11T16:00:00,2018-04-11T11:30:00,2018-04-11T12:30:00,9,1057
524334,4628,537662,2018-04-11T08:00:00,2018-04-11T20:00:00,2018-04-11T13:00:00,2018-04-11T14:00:00,4,204
524335,4225,538808,2018-04-11T08:00:00,2018-04-11T16:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,4,132
524350,4001,536388,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,4,878
524351,4778,537957,2018-04-11T08:00:00,2018-04-11T16:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,164
524352,4665,541244,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T13:00:00,2018-04-11T13:30:00,9,959
524353,3432,537920,2018-04-11T08:00:00,2018-04-11T17:00:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,915
524368,3517,541411,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,6,867
524369,5047,541740,2018-04-11T08:00:00,2018-04-11T12:00:00,,,9,1073
524370,1555,540438,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T11:00:00,2018-04-11T11:30:00,6,188
524383,4160,538504,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,116
524385,5096,541872,2018-04-11T08:00:00,2018-04-11T18:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,717
524401,4648,542107,2018-04-11T08:00:00,2018-04-11T16:30:00,,,4,1025
524467,4933,537042,2018-04-11T08:00:00,2018-04-11T13:30:00,2018-04-11T10:30:00,2018-04-11T11:00:00,4,926
524468,4589,536677,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T13:00:00,2018-04-11T14:00:00,18,437
524469,5176,538244,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T12:00:00,2018-04-11T12:30:00,4,519
524470,3568,529607,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,387
524304,4330,538395,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,28
524306,3036,537529,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T11:00:00,2018-04-11T11:30:00,18,140
524315,4972,538856,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,1097
524322,2882,538262,2018-04-11T08:00:00,2018-04-11T13:00:00,,,6,350
524324,3759,538460,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T09:30:00,2018-04-11T10:00:00,18,304
524329,3157,538406,2018-04-11T08:00:00,2018-04-11T17:00:00,2018-04-11T11:00:00,2018-04-11T12:00:00,4,1017
524331,4995,538668,2018-04-11T08:00:00,2018-04-11T18:00:00,2018-04-11T14:00:00,2018-04-11T15:00:00,9,1057
524338,5008,541718,2018-04-11T08:00:00,2018-04-11T13:18:00,2018-04-11T10:30:00,2018-04-11T11:00:00,9,1065
524340,4896,542156,2018-04-11T08:00:00,2018-04-11T14:00:00,2018-04-11T12:00:00,2018-04-11T12:30:00,3,967
524347,4841,538275,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T12:00:00,2018-04-11T12:30:00,4,352
524349,4687,536784,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T10:00:00,2018-04-11T10:30:00,18,1089
524354,1523,542161,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,6,972
524356,5075,542129,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T12:00:00,2018-04-11T12:30:00,4,975
524363,4494,538317,2018-04-11T08:00:00,2018-04-11T20:00:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,52
524365,863,538795,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,130
524372,1355,540427,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:30:00,2018-04-11T12:30:00,4,188
524374,3431,538492,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,116
524379,4299,537374,2018-04-11T08:00:00,2018-04-11T18:00:00,2018-04-11T14:00:00,2018-04-11T15:00:00,18,84
524381,1351,540414,2018-04-11T08:00:00,2018-04-11T18:06:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,185
524440,4450,535581,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,395
524447,4815,534172,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T12:00:00,2018-04-11T12:30:00,18,387
524458,3791,528094,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,854
524465,5072,536012,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T13:00:00,2018-04-11T14:00:00,4,519
524472,1559,537045,2018-04-11T08:00:00,2018-04-11T17:00:00,2018-04-11T13:00:00,2018-04-11T14:00:00,6,923
524474,3978,539750,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T11:10:00,2018-04-11T11:40:00,18,512
524276,4992,541251,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T09:00:00,2018-04-11T10:00:00,9,959
524294,2739,537992,2018-04-11T08:00:00,2018-04-11T13:00:00,,,18,172
524325,3870,537704,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T09:00:00,2018-04-11T10:00:00,6,293
524327,2634,538699,2018-04-11T08:00:00,2018-04-11T08:01:00,,,4,156
524328,4662,541232,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,16,956
524342,5098,541814,2018-04-11T08:00:00,2018-04-11T18:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,717
524344,2889,537421,2018-04-11T08:00:00,2018-04-11T16:00:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,92
524345,4666,541238,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T13:00:00,2018-04-11T13:30:00,9,959
524358,4519,536843,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,228
524359,2892,542117,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,6,973
524360,3762,536400,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T11:30:00,4,878
524362,4830,541874,2018-04-11T08:00:00,2018-04-11T16:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,717
524375,873,540464,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T12:00:00,2018-04-11T12:30:00,6,188
524376,3691,542099,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,6,1022
524377,3673,536380,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,876
524378,2864,540442,2018-04-11T08:00:00,2018-04-11T17:00:00,2018-04-11T11:30:00,2018-04-11T12:30:00,6,188
524392,4766,,2018-04-11T08:00:00,2018-04-11T18:02:00,2018-04-11T10:30:00,2018-04-11T11:00:00,9,1105
524443,939,529596,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,4,387
524444,4451,536000,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,519
524445,1111,535571,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T11:00:00,2018-04-11T11:30:00,18,395
524459,2746,536687,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T13:00:00,2018-04-11T14:00:00,4,437
524460,4608,532248,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T13:00:00,2018-04-11T14:00:00,18,725
524462,4011,528779,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,442
524475,4931,535454,2018-04-11T08:00:00,2018-04-11T15:00:00,2018-04-11T12:30:00,2018-04-11T13:30:00,4,427
524477,3569,535451,2018-04-11T08:00:00,2018-04-11T17:30:00,2018-04-11T12:30:00,2018-04-11T13:30:00,6,427
524949,5039,,2018-04-11T08:00:00,2018-04-11T18:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,84
524367,4518,,2018-04-11T08:02:00,2018-04-11T17:31:00,2018-04-11T10:32:00,2018-04-11T11:02:00,4,228
524476,3901,,2018-04-11T08:03:00,2018-04-11T17:46:00,2018-04-11T10:33:00,2018-04-11T11:03:00,9,983
524384,4584,,2018-04-11T08:05:00,2018-04-11T17:32:00,2018-04-11T10:35:00,2018-04-11T11:05:00,9,951
524397,4711,,2018-04-11T08:05:00,2018-04-11T15:11:00,2018-04-11T10:35:00,2018-04-11T11:05:00,9,1105
524399,5155,,2018-04-11T08:07:00,2018-04-11T13:11:00,2018-04-11T10:37:00,2018-04-11T11:07:00,9,1105
524478,4698,,2018-04-11T08:07:00,2018-04-12T08:06:00,2018-04-11T10:37:00,2018-04-11T11:07:00,9,999
524380,932,531088,2018-04-11T08:15:00,2018-04-11T18:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,6,124
524389,4913,538688,2018-04-11T08:15:00,2018-04-11T18:43:00,2018-04-11T14:00:00,2018-04-11T15:00:00,16,1054
524386,1386,537934,2018-04-11T08:15:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,4,918
524387,4508,535127,2018-04-11T08:15:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,9,951
524388,1030,531094,2018-04-11T08:15:00,2018-04-11T18:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,6,122
524390,4659,541517,2018-04-11T08:15:00,2018-04-11T17:00:00,2018-04-11T13:00:00,2018-04-11T14:00:00,9,942
524479,3351,536004,2018-04-11T08:15:00,2018-04-11T13:00:00,,,18,519
524393,3541,,2018-04-11T08:23:00,2018-04-11T13:01:00,,,4,638
524394,4768,,2018-04-11T08:23:00,2018-04-11T13:00:00,,,18,252
524391,4825,536118,2018-04-11T08:30:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,5,363
524396,3171,537545,2018-04-11T08:30:00,2018-04-11T15:00:00,2018-04-11T11:00:00,2018-04-11T11:30:00,18,140
524398,4365,541613,2018-04-11T08:30:00,2018-04-11T13:00:00,,,4,488
524489,3297,,2018-04-11T08:30:00,2018-04-11T12:00:00,,,2,448
524400,4679,538291,2018-04-11T08:30:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,352
524484,5105,539987,2018-04-11T08:30:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,4,449
524485,4634,539983,2018-04-11T08:30:00,2018-04-11T17:30:00,2018-04-11T12:30:00,2018-04-11T13:30:00,4,449
524918,3924,543246,2018-04-11T08:30:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,5,540
524404,2852,538111,2018-04-11T08:30:00,2018-04-11T19:01:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,33
524483,3206,539973,2018-04-11T08:30:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,6,449
524326,4926,536519,2018-04-11T08:30:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,252
524361,4927,538119,2018-04-11T08:30:00,2018-04-11T19:00:00,2018-04-11T11:30:00,2018-04-11T12:30:00,4,36
524395,1592,,2018-04-11T08:30:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,5,255
525315,5054,543992,2018-04-11T08:30:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,5,448
524403,1004,538053,2018-04-11T08:45:00,2018-04-11T16:00:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,48
471963,4043,,2018-04-11T09:00:00,2018-04-11T15:00:00,2018-04-11T12:00:00,2018-04-11T12:30:00,4,296
524137,3832,542304,2018-04-11T09:00:00,2018-04-11T17:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,296
524405,4616,537924,2018-04-11T09:00:00,2018-04-11T15:00:00,2018-04-11T11:00:00,2018-04-11T11:30:00,4,918
524407,5148,538350,2018-04-11T09:00:00,2018-04-11T21:00:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,220
524414,5093,537969,2018-04-11T09:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,164
524152,4467,542407,2018-04-11T09:00:00,2018-04-11T16:00:00,2018-04-11T12:00:00,2018-04-11T12:30:00,4,304
524402,4979,541784,2018-04-11T09:00:00,2018-04-11T13:00:00,,,9,1065
524417,2441,536788,2018-04-11T09:00:00,2018-04-11T16:00:00,2018-04-11T11:00:00,2018-04-11T11:30:00,4,1089
524418,4184,540447,2018-04-11T09:00:00,2018-04-11T15:30:00,2018-04-11T14:00:00,2018-04-11T14:30:00,4,188
524501,5157,539993,2018-04-11T09:00:00,2018-04-11T17:30:00,2018-04-11T13:15:00,2018-04-11T14:15:00,4,449
524868,952,539591,2018-04-11T09:00:00,2018-04-11T18:00:00,2018-04-11T09:00:00,2018-04-11T10:00:00,5,255
524406,4912,541824,2018-04-11T09:00:00,2018-04-11T18:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,18,717
524413,4223,538323,2018-04-11T09:00:00,2018-04-11T21:00:00,2018-04-11T11:00:00,2018-04-11T12:00:00,3,52
524295,4574,536508,2018-04-11T09:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T13:00:00,6,249
524408,2519,537520,2018-04-11T09:00:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,6,140
524409,4445,,2018-04-11T09:00:00,2018-04-11T15:00:00,2018-04-11T11:28:00,2018-04-11T11:58:00,4,296
524410,4886,541873,2018-04-11T09:00:00,2018-04-11T16:00:00,2018-04-11T12:00:00,2018-04-11T13:00:00,4,717
524411,4686,537667,2018-04-11T09:00:00,2018-04-11T20:00:00,2018-04-11T13:00:00,2018-04-11T14:00:00,3,204
524412,4506,538100,2018-04-11T09:00:00,2018-04-11T21:00:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,52
524416,898,,2018-04-11T09:01:00,2018-04-11T17:32:00,2018-04-11T11:31:00,2018-04-11T12:01:00,6,153
524420,4774,532382,2018-04-11T09:15:00,2018-04-11T16:00:00,2018-04-11T13:00:00,2018-04-11T13:30:00,18,124
524421,4049,537425,2018-04-11T09:30:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,92
524502,4691,537690,2018-04-11T09:30:00,2018-04-11T18:00:00,2018-04-11T13:00:00,2018-04-11T14:00:00,18,910
524422,4021,538305,2018-04-11T09:30:00,2018-04-11T15:00:00,2018-04-11T11:00:00,2018-04-11T11:30:00,4,352
524431,4262,537538,2018-04-11T09:30:00,2018-04-11T16:30:00,2018-04-11T11:00:00,2018-04-11T11:30:00,18,140
524425,5052,541651,2018-04-11T09:30:00,2018-04-11T13:30:00,,,4,483
524428,3500,532378,2018-04-11T09:30:00,2018-04-11T16:30:00,2018-04-11T13:00:00,2018-04-11T13:30:00,4,124
524442,4818,,2018-04-11T09:52:00,2018-04-11T21:00:00,2018-04-11T12:22:00,2018-04-11T12:52:00,18,220
524446,4097,,2018-04-11T09:54:00,2018-04-11T15:31:00,2018-04-11T12:24:00,2018-04-11T12:54:00,18,132
524506,5080,,2018-04-11T09:54:00,2018-04-11T17:01:00,2018-04-11T12:24:00,2018-04-11T12:54:00,9,999
524466,4870,540846,2018-04-11T10:00:00,2018-04-11T17:00:00,2018-04-11T12:00:00,2018-04-11T12:30:00,9,1049
524450,4976,541769,2018-04-11T10:00:00,2018-04-11T14:00:00,,,9,1081
524504,5084,538527,2018-04-11T10:00:00,2018-04-11T15:00:00,,,18,766
524456,4425,541522,2018-04-11T10:00:00,2018-04-11T18:30:00,2018-04-11T13:00:00,2018-04-11T14:00:00,13,942
524463,5065,540838,2018-04-11T10:00:00,2018-04-11T15:00:00,,,9,1049
524461,5031,536792,2018-04-11T10:00:00,2018-04-11T18:00:00,2018-04-11T11:00:00,2018-04-11T12:00:00,18,1089
524486,5069,,2018-04-11T10:28:00,2018-04-11T17:31:00,2018-04-11T12:58:00,2018-04-11T13:28:00,18,212
524423,5002,537054,2018-04-11T10:30:00,2018-04-11T13:00:00,,,18,926
524480,4910,537536,2018-04-11T10:30:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T11:30:00,18,140
524482,1088,538713,2018-04-11T10:30:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T11:30:00,4,156
524491,1357,538384,2018-04-11T10:30:00,2018-04-11T17:30:00,2018-04-11T11:00:00,2018-04-11T11:30:00,4,28
524487,4779,536846,2018-04-11T10:30:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T12:30:00,4,228
524481,4355,542139,2018-04-11T10:30:00,2018-04-11T17:00:00,2018-04-11T11:30:00,2018-04-11T12:00:00,4,975
524488,4850,541162,2018-04-11T10:30:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T12:30:00,4,878
524515,4559,537676,2018-04-11T10:30:00,2018-04-11T15:00:00,,,18,445
524490,4168,,2018-04-11T10:33:00,2018-04-11T17:30:00,2018-04-11T13:03:00,2018-04-11T13:33:00,4,188
524493,3000,,2018-04-11T10:46:00,2018-04-11T10:47:00,,,7,286
524496,4327,537980,2018-04-11T11:00:00,2018-04-11T16:00:00,,,4,164
524498,4328,538854,2018-04-11T11:00:00,2018-04-11T16:30:00,2018-04-11T11:00:00,2018-04-11T11:30:00,18,132
524500,4865,537173,2018-04-11T11:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T12:30:00,18,124
524449,4775,536521,2018-04-11T11:00:00,2018-04-11T15:00:00,,,4,252
524497,4305,537588,2018-04-11T11:00:00,2018-04-11T15:00:00,,,18,204
524499,5131,,2018-04-11T11:00:00,2018-04-11T16:00:00,,,18,352
524492,2978,538008,2018-04-11T11:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T12:30:00,18,172
524495,4881,538517,2018-04-11T11:00:00,2018-04-11T17:30:00,2018-04-11T12:00:00,2018-04-11T12:30:00,4,116
524503,3777,538469,2018-04-11T11:30:00,2018-04-11T17:30:00,2018-04-11T11:45:00,2018-04-11T12:15:00,4,304
524508,4964,,2018-04-11T11:55:00,2018-04-11T16:02:00,,,18,252
524509,4287,,2018-04-11T11:55:00,2018-04-11T17:30:00,2018-04-11T14:25:00,2018-04-11T14:55:00,4,132
524505,4978,541750,2018-04-11T12:00:00,2018-04-11T17:00:00,,,9,1073
524507,4542,541683,2018-04-11T12:00:00,2018-04-11T16:00:00,,,4,488
524530,5172,537700,2018-04-11T12:00:00,2018-04-11T15:30:00,,,18,910
524510,4618,541647,2018-04-11T12:00:00,2018-04-11T15:00:00,,,4,488
524511,5014,541875,2018-04-11T12:00:00,2018-04-11T17:00:00,,,4,717
524514,4722,,2018-04-11T12:01:00,2018-04-11T18:01:00,2018-04-11T14:31:00,2018-04-11T15:01:00,9,1105
524512,4530,,2018-04-11T12:12:00,2018-04-11T17:01:00,,,4,36
480260,3812,498078,2018-04-11T12:30:00,2018-04-11T17:30:00,,,4,172
524516,4859,541421,2018-04-11T12:30:00,2018-04-11T17:30:00,,,18,870
524513,5087,541646,2018-04-11T12:30:00,2018-04-11T16:30:00,,,3,488
524531,4782,539775,2018-04-11T12:30:00,2018-04-11T17:30:00,,,4,512
524518,4899,,2018-04-11T12:55:00,2018-04-11T19:00:00,2018-04-11T15:25:00,2018-04-11T15:55:00,4,638
524521,4041,541670,2018-04-11T13:00:00,2018-04-11T18:00:00,,,4,488
524519,5109,541725,2018-04-11T13:00:00,2018-04-11T17:20:00,,,9,1065
524520,4804,538031,2018-04-11T13:00:00,2018-04-11T17:00:00,,,4,638
524522,4988,541782,2018-04-11T13:00:00,2018-04-11T16:00:00,,,9,1065
524523,1211,541604,2018-04-11T13:15:00,2018-04-11T16:30:00,,,6,485
524525,4769,538419,2018-04-11T13:30:00,2018-04-11T17:30:00,,,4,1017
524552,3988,535457,2018-04-11T14:00:00,2018-04-11T17:30:00,,,18,427
524529,5145,538640,2018-04-11T14:00:00,2018-04-11T22:00:00,2018-04-11T18:00:00,2018-04-11T19:00:00,18,838
524534,4968,538329,2018-04-11T14:30:00,2018-04-11T21:00:00,2018-04-11T15:00:00,2018-04-11T15:30:00,18,52
524536,5073,,2018-04-11T14:54:00,2018-04-11T18:00:00,,,11,1073
524535,5001,,2018-04-11T15:00:00,2018-04-11T22:00:00,2018-04-11T17:21:00,2018-04-11T17:51:00,18,838
524559,964,542259,2018-04-12T03:45:00,2018-04-12T14:15:00,2018-04-12T11:00:00,2018-04-12T11:30:00,5,259
524564,3547,539897,2018-04-12T04:00:00,2018-04-12T12:45:00,2018-04-12T10:00:00,2018-04-12T10:45:00,5,260
524563,967,539887,2018-04-12T04:00:00,2018-04-12T12:45:00,2018-04-12T08:30:00,2018-04-12T09:15:00,5,260
524565,2114,539693,2018-04-12T04:00:00,2018-04-12T14:00:00,2018-04-12T12:00:00,2018-04-12T12:30:00,5,520
524560,972,539907,2018-04-12T04:00:00,2018-04-12T12:45:00,2018-04-12T08:30:00,2018-04-12T09:15:00,5,260
524561,975,539902,2018-04-12T04:00:00,2018-04-12T12:45:00,2018-04-12T08:30:00,2018-04-12T09:15:00,5,260
524562,968,539877,2018-04-12T04:00:00,2018-04-12T12:45:00,2018-04-12T08:30:00,2018-04-12T09:15:00,5,260
524760,958,543085,2018-04-12T04:00:00,2018-04-12T13:00:00,2018-04-12T12:00:00,2018-04-12T12:30:00,5,520
524566,969,539867,2018-04-12T04:15:00,2018-04-12T13:00:00,2018-04-12T10:00:00,2018-04-12T10:45:00,5,260
524571,965,539872,2018-04-12T04:15:00,2018-04-12T13:00:00,2018-04-12T10:00:00,2018-04-12T10:45:00,5,260
524573,4613,539917,2018-04-12T04:15:00,2018-04-12T12:30:00,2018-04-12T10:00:00,2018-04-12T10:45:00,5,260
524575,5062,539922,2018-04-12T04:15:00,2018-04-12T12:45:00,2018-04-12T10:00:00,2018-04-12T10:45:00,3,260
524567,4378,539927,2018-04-12T04:15:00,2018-04-12T12:45:00,2018-04-12T10:00:00,2018-04-12T10:45:00,5,260
524572,2881,539892,2018-04-12T04:15:00,2018-04-12T13:00:00,2018-04-12T10:00:00,2018-04-12T10:45:00,5,260
524574,966,539882,2018-04-12T04:15:00,2018-04-12T13:00:00,2018-04-12T10:00:00,2018-04-12T10:45:00,5,260
524580,4624,538089,2018-04-12T05:00:00,2018-04-12T16:00:00,2018-04-12T11:00:00,2018-04-12T12:00:00,18,52
524568,955,539606,2018-04-12T05:00:00,2018-04-13T04:11:00,2018-04-12T12:00:00,2018-04-12T12:30:00,5,538
524569,953,539586,2018-04-12T05:00:00,2018-04-13T04:11:00,2018-04-12T09:00:00,2018-04-12T10:00:00,5,255
524570,976,539612,2018-04-12T05:00:00,,,,5,538
524576,3845,538075,2018-04-12T05:00:00,2018-04-12T16:00:00,2018-04-12T11:00:00,2018-04-12T12:00:00,18,52
524577,3343,538081,2018-04-12T05:00:00,2018-04-12T16:00:00,2018-04-12T11:00:00,2018-04-12T12:00:00,18,52
524578,3504,539852,2018-04-12T05:00:00,2018-04-12T14:00:00,2018-04-12T08:30:00,2018-04-12T09:00:00,5,520
524579,3013,539629,2018-04-12T05:00:00,,,,5,520
524582,3121,539635,2018-04-12T05:30:00,2018-04-12T12:30:00,2018-04-12T08:30:00,2018-04-12T09:00:00,5,520
524584,978,539854,2018-04-12T05:45:00,2018-04-12T14:11:00,2018-04-12T10:00:00,2018-04-12T10:30:00,5,520
524589,4952,538633,2018-04-12T06:00:00,2018-04-12T14:00:00,2018-04-12T10:15:00,2018-04-12T11:15:00,18,838
524591,5174,536153,2018-04-12T06:00:00,2018-04-12T15:00:00,2018-04-12T12:00:00,2018-04-12T12:30:00,5,364
524585,3316,539845,2018-04-12T06:00:00,2018-04-12T13:00:00,2018-04-12T10:00:00,2018-04-12T10:30:00,5,520
524586,1308,536126,2018-04-12T06:00:00,2018-04-12T14:30:00,2018-04-12T12:00:00,2018-04-12T13:00:00,4,363
524587,973,539699,2018-04-12T06:00:00,2018-04-12T14:30:00,2018-04-12T12:00:00,2018-04-12T12:30:00,5,520
524581,4840,539596,2018-04-12T06:00:00,2018-04-12T16:00:00,2018-04-12T08:30:00,2018-04-12T09:00:00,5,255
